"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "symbol"
"FBgn0034726" 350.693179400741 0.306699745591739 0.417187178459455 0.735161005485086 0.462241444331674 0.999798828359795 "PolE4"
"FBgn0034727" 688.083832043793 0.195825283523625 0.320547772276106 0.610908265351941 0.541260312654647 0.999798828359795 "mRpS29"
"FBgn0034728" 3029.6794552623 -0.160416650134508 0.269770094411758 -0.594642080265796 0.552082745469262 0.999798828359795 "rad50"
"FBgn0034729" 106.600808483898 -0.245795944681619 0.566472387007898 -0.433906312679971 0.664356475477902 0.999798828359795 "CG10344"
"FBgn0034730" 5.91180296656044 -1.38858618264602 2.15690520651142 -0.643786374317264 0.519713970623109 0.999798828359795 "ppk12"
"FBgn0034731" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG10384"
"FBgn0034732" 2.66588829313209 -1.42604106619552 3.14125141581258 -0.453972279651685 0.649848778680434 NA NA
"FBgn0034733" 54.520902893407 -0.765983962112911 0.775220887317078 -0.988084782859586 0.323111127661029 0.999798828359795 "CG4752"
"FBgn0034734" 1958.53861984946 0.318752992589834 0.279129072894418 1.14195554509796 0.253472498539988 0.999798828359795 "CG4554"
"FBgn0034735" 908.950889188881 0.264887631830764 0.296177408096011 0.894354615139641 0.371132187111634 0.999798828359795 "CG4610"
"FBgn0034736" 353.034680595585 3.57387375609418 0.420052492537564 8.50815985998364 1.76715441207292e-17 1.99003676229561e-14 "gas"
"FBgn0034737" 1.15162113243864 3.35585963320781 5.19066813140596 0.64651785632437 0.517944036793351 NA "CG11362"
"FBgn0034739" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG3927"
"FBgn0034740" 2.0942935409897 -3.46143961481012 3.85244128864732 -0.898505481449014 0.368916124213069 NA "nsr"
"FBgn0034741" 48.0109037007435 0.374329478630668 0.81872362494753 0.457211038284938 0.647519365132684 0.999798828359795 "CG4269"
"FBgn0034742" 1200.92951080642 -0.0979555250497359 0.297025750578936 -0.329787989286484 0.741560163303545 0.999798828359795 "CG4294"
"FBgn0034743" 23330.0738172687 0.00259209152095488 0.291970511620575 0.00887792231676938 0.992916535901725 0.999798828359795 "RpS16"
"FBgn0034744" 1285.2599516518 0.339434331655062 0.280150032254314 1.21161625049156 0.22565931106323 0.999798828359795 "Vps20"
"FBgn0034745" 68.9126070992745 0.324144672031546 0.686805830325761 0.471959697659818 0.636955555784925 0.999798828359795 "tous"
"FBgn0034748" 496.843742004193 0.015707081262901 0.337304638106351 0.0465664550332942 0.962858768018706 0.999798828359795 "CG17807"
"FBgn0034750" 942.870583783568 -0.0420191350308605 0.293731077572042 -0.143053078952991 0.88624826128543 0.999798828359795 "CG3732"
"FBgn0034751" 25297.0839297056 1.14401084385283 0.250006933456098 4.57591646774755 4.74139717208594e-06 0.00104183529569079 NA
"FBgn0034753" 9631.68080929087 -0.266990606140969 0.248830814742265 -1.07298047638317 0.283279875986894 0.999798828359795 "CG2852"
"FBgn0034755" 1.48015504855846 -0.51154714615409 4.48335182849253 -0.114099264506326 0.909159105256515 NA "CG3746"
"FBgn0034756" 68.162670883341 -0.38294312098609 0.69210221995925 -0.55330428070096 0.580055070319573 0.999798828359795 "Cyp6d2"
"FBgn0034758" 57.7111856872192 0.346111627151494 0.769575916080009 0.449743319560316 0.652895531701673 0.999798828359795 "CG13510"
"FBgn0034759" 10.8840527770889 1.05395740580787 1.64438052746995 0.640944956596812 0.521558445745745 0.999798828359795 "CG13511"
"FBgn0034761" 1905.92616892046 0.076445042530097 0.280437996806918 0.272591600997383 0.785167168956157 0.999798828359795 "CG4250"
"FBgn0034763" 712.75148768714 0.151002549177661 0.31310086138118 0.482280848770406 0.629606450049397 0.999798828359795 "RYBP"
"FBgn0034766" 0.60570686427738 -3.24160497142447 5.85997773496336 -0.553177011592304 0.580142206732122 NA "Obp59a"
"FBgn0034768" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "Obp58b"
"FBgn0034769" 0 NA NA NA NA NA "Obp58c"
"FBgn0034770" 0 NA NA NA NA NA "Obp58d"
"FBgn0034774" 0 NA NA NA NA NA "CG13526"
"FBgn0034776" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG13527"
"FBgn0034782" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG12490"
"FBgn0034783" 0 NA NA NA NA NA "CG9825"
"FBgn0034784" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG9826"
"FBgn0034785" 3.7232191178001 0.644684332220542 2.70537201231685 0.238297849347692 0.811650089283837 NA "CG3649"
"FBgn0034786" 947.16182902817 0.184473350083022 0.308001056059522 0.598937394706115 0.549214633621309 0.999798828359795 "CG13531"
"FBgn0034788" 1.59727685273305 -0.283535942108016 3.93508517067752 -0.0720533177326879 0.942559476662987 NA "CG13532"
"FBgn0034789" 24.618684011293 -1.09065251360229 1.09295585618866 -0.997892556617609 0.318331461735199 0.999798828359795 "PIP5K59B"
"FBgn0034791" 708.401727118982 0.0430025752465437 0.333350121613155 0.129001228613461 0.897356676660055 0.999798828359795 "EMC8-9"
"FBgn0034792" 2632.96156054434 0.0788357200833628 0.261783298067076 0.301148777120086 0.763301047598847 0.999798828359795 "YME1L"
"FBgn0034793" 702.766813104007 -0.511299927075508 0.318887818627755 -1.60338494356964 0.108849693090677 0.999798828359795 "asrij"
"FBgn0034794" 213.751421687515 -0.0532840613965567 0.435267085296949 -0.122416932491473 0.902568829176685 0.999798828359795 NA
"FBgn0034795" 0 NA NA NA NA NA "MED23"
"FBgn0034796" 0 NA NA NA NA NA "CG3700"
"FBgn0034797" 136.456362505009 -0.295770625428922 0.57982798020621 -0.510100642821227 0.609980954878828 0.999798828359795 "nahoda"
"FBgn0034800" 95.5977110444603 0.286840138928878 0.613576000634447 0.467489175965619 0.640149934415256 0.999798828359795 "CG3788"
"FBgn0034802" 10585.1822772606 -0.143164476165496 0.300231824123791 -0.476846438858749 0.633471474462028 0.999798828359795 "CNBP"
"FBgn0034803" 387.072252775215 0.220198555628593 0.362282314427167 0.607809288114896 0.543313968347681 0.999798828359795 "CG9849"
"FBgn0034804" 67.8463092559926 1.57758115464094 0.757283623234374 2.08321044617743 0.0372320453463971 0.865353293449938 "GrlHz"
"FBgn0034807" 0.714397040298103 2.67401381912349 6.0349050077275 0.443091285728524 0.65769970806007 NA "CG9897"
"FBgn0034808" 5.74928843451982 1.41086506585036 2.24033282313045 0.629756905440029 0.528853644903714 0.999798828359795 "CG9896"
"FBgn0034809" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA NA
"FBgn0034810" 0.882879812434945 -1.88632231238366 5.60210470971977 -0.336716718113256 0.736330459358158 NA NA
"FBgn0034814" 374.126672383985 0.184577961972481 0.377543544329132 0.488891850343946 0.624918265721342 0.999798828359795 "CG9890"
"FBgn0034816" 56.8397018250929 -0.0528442726012695 0.746980916223995 -0.0707438054353497 0.943601656456243 0.999798828359795 "CG3085"
"FBgn0034817" 691.762849688648 0.17481860488024 0.313243321109582 0.558092042508653 0.57678153413551 0.999798828359795 "Art7"
"FBgn0034819" 0 NA NA NA NA NA "CG9877"
"FBgn0034820" 0 NA NA NA NA NA "CG13538"
"FBgn0034821" 0 NA NA NA NA NA "CG9876"
"FBgn0034822" 0 NA NA NA NA NA "RpL37-2"
"FBgn0034824" 0 NA NA NA NA NA "Klp59C"
"FBgn0034825" 0 NA NA NA NA NA "Gpdh2"
"FBgn0034826" 0 NA NA NA NA NA "CG13544"
"FBgn0034827" 0 NA NA NA NA NA "Klp59D"
"FBgn0034828" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG13545"
"FBgn0034829" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG9899"
"FBgn0034833" 0 NA NA NA NA NA "CG13539"
"FBgn0034834" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "LS2"
"FBgn0034835" 0 NA NA NA NA NA "CG3092"
"FBgn0034837" 6.09468560694737 -0.673265452500186 2.1413296612783 -0.314414667052373 0.753206117885713 0.999798828359795 "RpL22-like"
"FBgn0034838" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG12782"
"FBgn0034839" 0.60570686427738 -3.24160497142447 5.85997773496336 -0.553177011592304 0.580142206732122 NA "CG13540"
"FBgn0034840" 2.58884684118872 0.715422032487027 3.18838223275068 0.224384023075495 0.822458501500148 NA "CG3124"
"FBgn0034841" 0 NA NA NA NA NA "atlas"
"FBgn0034842" 0 NA NA NA NA NA "Prosbeta5R1"
"FBgn0034844" 0 NA NA NA NA NA "CG9861"
"FBgn0034846" 0.740077524279228 -0.55373087308438 5.91849020608341 -0.0935594811857961 0.925459097704535 NA "CG9863"
"FBgn0034849" 433.95748263966 -0.113549142463423 0.431906327768285 -0.26290224329462 0.792625927221363 0.999798828359795 "CG3500"
"FBgn0034850" 5.06900350635671 -0.152516822430398 2.30275380180949 -0.0662323615796663 0.947192832516209 0.999798828359795 "CG9875"
"FBgn0034853" 1081.64444890961 0.217510797895974 0.287336989538253 0.756988504144598 0.449056749729193 0.999798828359795 "Ice1"
"FBgn0034854" 3431.77697367667 0.0021204447193119 0.260197444036634 0.00814936798154462 0.993497817078014 0.999798828359795 "Golgin245"
"FBgn0034856" 88.7948273064663 0.146308270270034 0.630520396495768 0.232043675483249 0.816504091302269 0.999798828359795 "yellow-d2"
"FBgn0034858" 1880.94276791844 0.142848997010415 0.267218410747567 0.534577676032063 0.592941923869795 0.999798828359795 "eIF2Bdelta"
"FBgn0034859" 824.634791264519 -0.00986761316578829 0.324372373071908 -0.0304206337683414 0.975731589102532 0.999798828359795 "CG3520"
"FBgn0034860" 0 NA NA NA NA NA "CG9812"
"FBgn0034861" 0.554345896315131 2.35036757336727 6.05643748983834 0.38807757486324 0.697958626672194 NA "CG9815"
"FBgn0034862" 0.831518844472696 2.92460774252567 6.02119177888696 0.485719081856963 0.62716635257076 NA NA
"FBgn0034863" 0 NA NA NA NA NA "SkpF"
"FBgn0034865" 0 NA NA NA NA NA "Or59b"
"FBgn0034866" 0 NA NA NA NA NA "Or59c"
"FBgn0034867" 0 NA NA NA NA NA "CG13557"
"FBgn0034869" 0 NA NA NA NA NA "CG13558"
"FBgn0034870" 3.83190929382083 2.55024908232812 2.90384792439103 0.878230936581477 0.379818406496923 NA "CG13559"
"FBgn0034871" 0 NA NA NA NA NA "CG3906"
"FBgn0034873" 878.666076226048 0.219200901085345 0.300527165964377 0.729387975233254 0.465764371250079 0.999798828359795 NA
"FBgn0034876" 931.086101069695 0.170997408903181 0.305439858972268 0.559839863332004 0.575588670467773 0.999798828359795 "wmd"
"FBgn0034877" 2009.03864057495 -0.200338149383594 0.269013380896858 -0.744714440284311 0.456444367683019 0.999798828359795 "levy"
"FBgn0034878" 1801.12054289267 0.124524674166279 0.268265955472545 0.464183664106505 0.64251616410748 0.999798828359795 "pita"
"FBgn0034879" 732.901678015296 0.11381615135489 0.309681510683683 0.367526466477183 0.713226353662603 0.999798828359795 "Rrp4"
"FBgn0034880" 34.0486478233241 -0.308782959253461 0.936518215451915 -0.329713778289361 0.741616241841565 0.999798828359795 "ItgaPS5"
"FBgn0034882" 0 NA NA NA NA NA "Eglp1"
"FBgn0034883" 1.89169865671787 1.3689193246837 3.82811296715461 0.357596376185627 0.72064539061171 NA "Eglp2"
"FBgn0034884" 0 NA NA NA NA NA "Eglp3"
"FBgn0034885" 182.658642701018 -1.5636600629349 0.481062622148694 -3.250429343171 0.0011523089839993 0.0998187657389395 "Eglp4"
"FBgn0034886" 8543.72558939662 0.507656642883532 0.244180733750086 2.07902005652546 0.037615507045577 0.866192174190294 NA
"FBgn0034887" 50.1304921261948 -0.0350035645453149 0.788770058313643 -0.0443774002022224 0.964603575924031 0.999798828359795 "St1"
"FBgn0034888" 8.88054469183122 -1.48705971126347 1.79569230156829 -0.828126127157049 0.407599074390427 0.999798828359795 NA
"FBgn0034889" 0.714397040298103 2.67401381912349 6.0349050077275 0.443091285728524 0.65769970806007 NA NA
"FBgn0034893" 298.526685214022 0.206513155426232 0.389539738581824 0.530146567788111 0.596010314094756 0.999798828359795 "mRpL43"
"FBgn0034894" 861.007645005008 0.551224214013185 0.30401407234816 1.81315361409296 0.0698081319020087 0.999798828359795 "sigmar"
"FBgn0034897" 1353.61218244046 1.73797166802981 0.312054280296885 5.5694530655895 2.55540211911653e-08 1.15108088455604e-05 "Sesn"
"FBgn0034898" 8.46965694813322 3.76260241479744 2.27484547516983 1.65400351622412 0.0981267982718243 0.999798828359795 "CG18128"
"FBgn0034899" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG13560"
"FBgn0034900" 0 NA NA NA NA NA "CG12491"
"FBgn0034901" 0 NA NA NA NA NA "CG11300"
"FBgn0034902" 571.337721159891 -0.428099908048847 0.340842888944578 -1.25600363667396 0.209114651567903 0.999798828359795 "CG5532"
"FBgn0034903" 3.47172665362366 -0.0908791101382903 2.75058319742714 -0.0330399423014353 0.973642735666043 NA "sona"
"FBgn0034904" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG15800"
"FBgn0034906" 23.0185581709828 -0.906765355428005 1.16770375698717 -0.776537156793584 0.43743189060975 0.999798828359795 "CG13561"
"FBgn0034907" 6.39792463860558 0.674494514500507 2.11491569780328 0.318922647933953 0.749785169831916 0.999798828359795 "CG5539"
"FBgn0034908" 648.111634160443 0.165499422109818 0.317269780273709 0.521636261628957 0.601923610791043 0.999798828359795 "CG5543"
"FBgn0034909" 236.419810840319 0.200315571011134 0.429434711493564 0.466463389311126 0.640883847239732 0.999798828359795 "pippin"
"FBgn0034910" 0 NA NA NA NA NA "CG4763"
"FBgn0034911" 6.59170229520403 -1.53258386700729 2.11620229612686 -0.724214253907708 0.468934209029502 0.999798828359795 "GlyT"
"FBgn0034913" 861.342315990257 -0.0243348109443332 0.3010292657489 -0.0808386881713747 0.935570240025708 0.999798828359795 "Snap29"
"FBgn0034914" 4318.22229144649 -0.162550044718694 0.260669495194979 -0.623586755316759 0.532899011036521 0.999798828359795 "CG5554"
"FBgn0034915" 1378.78141338765 0.138914391611074 0.279147654700818 0.497637681247791 0.618739439696291 0.999798828359795 "eIF6"
"FBgn0034918" 338.538496971869 0.109380066776076 0.374544301432103 0.2920350579567 0.770259819353918 0.999798828359795 "Pym"
"FBgn0034919" 247.333014497065 0.622808867506422 0.420643441334886 1.48060995680802 0.13871054058398 0.999798828359795 "CG5569"
"FBgn0034920" 0.857199328453821 -0.0903165928848667 5.72669036021157 -0.0157711674988361 0.987416950578741 NA "CG5597"
"FBgn0034921" 548.519619764123 0.354513976114437 0.330927588425809 1.07127356108575 0.28404644412861 0.999798828359795 "DCP1"
"FBgn0034922" 1168.09568847345 0.283353402695636 0.284861981196197 0.994704177460867 0.319880162111745 0.999798828359795 NA
"FBgn0034923" 598.732264365679 0.0212613632277433 0.331378268690644 0.0641604028886751 0.948842506318076 0.999798828359795 "Upf3"
"FBgn0034924" 26.1882025915068 -0.0920327581565161 1.06393568049069 -0.0865021822692044 0.93106722137614 0.999798828359795 "CG17658"
"FBgn0034925" 471.027238477194 0.19754590678686 0.344730214685573 0.573044944630224 0.566614262955702 0.999798828359795 "CG5339"
"FBgn0034926" 942.610809482179 -0.117972088078826 0.29495760904947 -0.399962857235664 0.689183874124637 0.999798828359795 NA
"FBgn0034928" 15.4272398586887 -0.00967767413539244 1.36848760250326 -0.00707180256342102 0.994357564947704 0.999798828359795 "CG13562"
"FBgn0034931" 10.9639432166094 -0.178515885521651 1.62405613781914 -0.109919775163296 0.912472999262278 0.999798828359795 "CG2812"
"FBgn0034933" 467.744247369476 0.268477364912211 0.342580131690052 0.783692164480557 0.43322076129332 0.999798828359795 "CG3735"
"FBgn0034935" 5.71763971044247 -0.571135456823842 2.18187205147664 -0.261763954690795 0.793503430295282 0.999798828359795 "Orcokinin"
"FBgn0034936" 956.118292829749 0.0643636939091937 0.295708337226369 0.2176593819197 0.827694513412045 0.999798828359795 "Stoml2"
"FBgn0034937" 38.0839232004558 0.146760972288125 0.906343012896878 0.161926522519375 0.871363716489275 0.999798828359795 "fzr2"
"FBgn0034938" 316.783594891596 -0.175163955154846 0.392430529449717 -0.446356595651385 0.655339680539454 0.999798828359795 "CG3803"
"FBgn0034939" 795.715443930547 0.204983604638848 0.303839366839948 0.674644654413152 0.49990155528091 0.999798828359795 "thoc5"
"FBgn0034940" 357.190126597081 -0.0480730066007097 0.368633466760401 -0.130408687586565 0.896243093587354 0.999798828359795 "CG16787"
"FBgn0034942" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG13566"
"FBgn0034943" 1.01725047243679 0.228543776367638 4.88610216458209 0.0467742524960457 0.962693150097964 NA "Fmo-1"
"FBgn0034945" 249.775698849576 -0.266750261854552 0.414728278467072 -0.643192846266766 0.520098974604402 0.999798828359795 "CG10904"
"FBgn0034946" 982.588713932889 0.190431664243892 0.301964287803319 0.630642999638182 0.528273976686282 0.999798828359795 "CG3065"
"FBgn0034948" 1822.35939431664 -0.0771070288244552 0.28736601237353 -0.268323411622625 0.788450386879861 0.999798828359795 "PPP1R15"
"FBgn0034950" 131.042457620899 -1.02774114737023 0.546852947310599 -1.87937388364573 0.0601934597607398 0.999798828359795 "Pask"
"FBgn0034951" 512.867105439871 0.182854521160432 0.335772425834033 0.544578729793655 0.586043286991313 0.999798828359795 "CG3860"
"FBgn0034956" 55.9596710002351 -0.12509513629422 0.765190874285653 -0.163482263704469 0.870138736794895 0.999798828359795 "CG4324"
"FBgn0034957" 1.13437227661139 0.48995196175618 5.0838930677228 0.0963733806414698 0.923224032868786 NA "Rsph4a"
"FBgn0034958" 1500.29823110768 -0.0207271831801424 0.2745332760153 -0.0754997116596795 0.939817126945764 0.999798828359795 "CG3907"
"FBgn0034959" 507.90794376867 0.0275056980682032 0.335026609737721 0.0821000400228993 0.93456716129942 0.999798828359795 "Xxylt"
"FBgn0034961" 343.642803845282 -0.00222855382272163 0.381777082233371 -0.00583731692244263 0.995342521401114 0.999798828359795 "CG3163"
"FBgn0034962" 1110.67932922783 -0.0745836002428293 0.285914206866423 -0.260860070789256 0.79420041785082 0.999798828359795 "MAN1"
"FBgn0034963" 256.111603312587 0.169022626258453 0.418654808764309 0.403727898784528 0.686412821671781 0.999798828359795 "Not11"
"FBgn0034964" 3157.72723196092 0.341399868531677 0.259910679845617 1.31352766548287 0.189005204897904 0.999798828359795 "IntS1"
"FBgn0034965" 134.53193920387 -0.270804103199161 0.518120053113309 -0.522666709331048 0.601206208917054 0.999798828359795 "ppk29"
"FBgn0034966" 94.4315351134073 -0.2295383538505 0.606471206110297 -0.3784818661428 0.705072662377761 0.999798828359795 "CG13563"
"FBgn0034967" 17631.9894647797 0.00445886469241874 0.24394617460906 0.0182780676908108 0.985417023991675 0.999798828359795 NA
"FBgn0034968" 31830.5780204257 0.137649270917451 0.254422619864578 0.541026073038309 0.588489611648499 0.999798828359795 "RpL12"
"FBgn0034970" 1851.33922616665 0.447909139691186 0.271198358921282 1.65159236756737 0.0986176769875521 0.999798828359795 "yki"
"FBgn0034971" 2754.58279070267 -0.000210347347180788 0.258029192194031 -0.000815207556138116 0.999349558549151 0.999798828359795 "Gpat4"
"FBgn0034972" 1.90013028487174 -0.86772885665642 3.62603539845417 -0.239305125654964 0.810868991165266 NA "CG10339"
"FBgn0034973" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG13564"
"FBgn0034974" 5.90052235082941 0.181337627473803 2.16728834344236 0.0836702822780746 0.93331858557593 0.999798828359795 "CG16786"
"FBgn0034975" 3228.10205517864 0.143995484833468 0.258265816986649 0.557547593845576 0.577153350771712 0.999798828359795 "enok"
"FBgn0034976" 732.090291470591 0.0222797774975896 0.317996389340805 0.0700629889030335 0.944143524857363 0.999798828359795 "CG4049"
"FBgn0034978" 1.21141372855476 -4.24158342692536 5.29999726111331 -0.800299173368702 0.423537481915281 NA "CG3257"
"FBgn0034979" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA NA
"FBgn0034982" 969.704268870279 -0.00227076348500927 0.297809416625432 -0.00762488812724587 0.993916278435644 0.999798828359795 "Naa35"
"FBgn0034985" 420.801960248555 0.542946101228947 0.353117453121923 1.53757934202556 0.12415150167126 0.999798828359795 "CG3328"
"FBgn0034986" 462.529432517598 -0.0431345432524677 0.346356196565034 -0.124538101758397 0.900889234346589 0.999798828359795 "mRpS17"
"FBgn0034987" 2024.10025449792 0.0911727979316765 0.265012559280396 0.344031989197958 0.730822228913423 0.999798828359795 NA
"FBgn0034988" 320.080259403736 0.209882133719358 0.381213819499926 0.55056276289952 0.581933441170521 0.999798828359795 "cN-IIIB"
"FBgn0034989" 2199.34704614542 0.0912070803658056 0.264167330418554 0.345262528191108 0.729897014708596 0.999798828359795 "CG3356"
"FBgn0034990" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA "CG11406"
"FBgn0034994" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "Ir60a"
"FBgn0034996" 1.31167227642161 3.53594217164919 5.41983422574327 0.652407808868782 0.514138128144247 NA "CG13575"
"FBgn0034997" 7129.85469657769 -0.151639448509515 0.251197175492413 -0.603667012625686 0.546065049864628 0.999798828359795 "CG3376"
"FBgn0034998" 2.91738075730853 -0.507248904163522 2.96741528189785 -0.170939641396975 0.864271226048218 NA "CG13577"
"FBgn0034999" 12.8207585621533 -0.956874631312097 1.52535934169003 -0.627310958906195 0.530455421239082 0.999798828359795 "Fatp3"
"FBgn0035000" 0 NA NA NA NA NA "CG13578"
"FBgn0035001" 12466.3604903535 0.419589072809805 0.247814128818586 1.69316041345232 0.0904249374182875 0.999798828359795 "Slik"
"FBgn0035002" 568.479031214198 0.175208513996593 0.326553148939449 0.536539042926459 0.591586060018115 0.999798828359795 NA
"FBgn0035003" 0 NA NA NA NA NA "CG15873"
"FBgn0035004" 0 NA NA NA NA NA "Pgam5-2"
"FBgn0035005" 0 NA NA NA NA NA "CG3483"
"FBgn0035006" 0 NA NA NA NA NA "CG4563"
"FBgn0035007" 0 NA NA NA NA NA "CG3492"
"FBgn0035008" 0.277172948157565 1.55535533864044 6.10726488258779 0.254672978582419 0.798975688188077 NA "CG3494"
"FBgn0035009" 0 NA NA NA NA NA "CG16837"
"FBgn0035010" 1.16005276059251 -1.08020324191052 4.94375975859121 -0.218498328126354 0.82704086081424 NA "CG13579"
"FBgn0035011" 0 NA NA NA NA NA "CG13589"
"FBgn0035012" 0 NA NA NA NA NA "CG13590"
"FBgn0035014" 0.437224092140538 1.88878921480075 6.09174930563947 0.310056950809218 0.756517648341104 NA "CG13581"
"FBgn0035016" 2049.1895414236 0.116914952494814 0.280944622405066 0.416149458544347 0.67730064065412 0.999798828359795 "CG4612"
"FBgn0035019" 2.1773032330293 -0.503901779460023 3.41518602429971 -0.147547388597477 0.882699978309665 NA "Ir60e"
"FBgn0035020" 445.39777662044 0.736556636419106 0.387506575853598 1.90075906401491 0.0573335782315914 0.999798828359795 "CG13585"
"FBgn0035021" 453.978767927172 -0.00412273768952399 0.351757516155907 -0.0117203968648013 0.990648690390236 0.999798828359795 "CG4622"
"FBgn0035022" 0 NA NA NA NA NA "CG11413"
"FBgn0035023" 2069.25377315583 0.281616949123689 0.279383313650671 1.00799487787524 0.313456921216836 0.999798828359795 "ITP"
"FBgn0035024" 1645.4292433732 0.127819092177774 0.273842166862683 0.466761907569438 0.640670232083557 0.999798828359795 "CG11414"
"FBgn0035025" 689.089710743436 -0.182862100610271 0.312854335315117 -0.584495977740205 0.558886670616028 0.999798828359795 "uri"
"FBgn0035026" 828.368753920949 0.129739897822763 0.301167225369578 0.430790228463779 0.666620905224044 0.999798828359795 "Fcp1"
"FBgn0035027" 612.836015941755 0.139498001457629 0.32308817464562 0.431764491568401 0.665912589501817 0.999798828359795 "CG3511"
"FBgn0035028" 681.857234025477 0.008728609827208 0.320898362438313 0.0272005433773004 0.978299782315212 0.999798828359795 "Start1"
"FBgn0035031" 9.16368588008501 -0.194038169571944 1.73800440855826 -0.111644233246166 0.911105498182368 0.999798828359795 "CG13587"
"FBgn0035032" 2306.52461027951 0.124797112434601 0.270636088003001 0.461125171278773 0.644708803544651 0.999798828359795 "ATPsynF"
"FBgn0035033" 734.336233844349 -0.211546511800389 0.339111805096471 -0.623825265358156 0.532742345144108 0.999798828359795 "CG3548"
"FBgn0035034" 5.50025935840102 -1.98988581261453 2.25364301134554 -0.882964073101564 0.377255683023513 0.999798828359795 "CG3565"
"FBgn0035035" 611.881372596649 0.218776606029168 0.322206179106551 0.678995687282645 0.497140594560594 0.999798828359795 "Samtor"
"FBgn0035036" 425.142691957976 -0.197708561564331 0.357068681839984 -0.55369897058889 0.579784879896578 0.999798828359795 "CG4707"
"FBgn0035039" 492.379789497653 -0.0556281974789168 0.337464648830629 -0.164841555024142 0.86906869524258 0.999798828359795 "Adck1"
"FBgn0035040" 8.11478668357087 -1.35920507898029 1.84985375056213 -0.734763533910321 0.462483519259391 0.999798828359795 "CG4741"
"FBgn0035041" 3.99442382586144 -2.08093803483824 2.61222098082899 -0.796616385103015 0.425673858429116 NA "CG13594"
"FBgn0035042" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "CG3640"
"FBgn0035043" 0.580026380296255 -0.887196089685704 5.93446094423099 -0.149499019038648 0.881159883363293 NA "CG4781"
"FBgn0035044" 227.552579817546 -0.578797064887804 0.427092780022552 -1.35520217611087 0.175353151574717 0.999798828359795 "CG3663"
"FBgn0035046" 720.194226544551 -0.00985179049919711 0.312174041903639 -0.0315586473465918 0.974824021586839 0.999798828359795 "ND-19"
"FBgn0035047" 341.744716892586 0.105005612873333 0.374284761626489 0.280550061447923 0.779055523341741 0.999798828359795 "Pof"
"FBgn0035049" 3447.59232961009 0.243634108981653 0.292677500129578 0.832431973328282 0.40516516095117 0.999798828359795 "Mmp1"
"FBgn0035050" 0.30285343213869 -2.24165897453911 5.94809129844368 -0.376870303777221 0.70626999116373 NA "SiaT"
"FBgn0035056" 6.81789987491886 0.452441535233513 2.02157075865219 0.223806925034453 0.822907541248694 0.999798828359795 "spz6"
"FBgn0035057" 4.93463284635486 -0.574410615348026 2.3437964340881 -0.245077007112826 0.806396805789186 0.999798828359795 "CG3880"
"FBgn0035059" 408.135969771689 0.190709427330867 0.370000148599891 0.515430677670067 0.606252099789019 0.999798828359795 "CG3894"
"FBgn0035060" 3574.07141122843 0.197618504348885 0.253463673236767 0.779671902585759 0.435584021320083 0.999798828359795 "Eps-15"
"FBgn0035063" 342.9101216246 0.192133903021381 0.380581104356615 0.504843516459362 0.61366874868586 0.999798828359795 "CG3594"
"FBgn0035064" 430.326859953971 0.0864105299898086 0.350102269481734 0.246815109532779 0.80505131647108 0.999798828359795 "TyrRS-m"
"FBgn0035065" 437.948370609902 0.341119317731985 0.352959165186089 0.966455475244957 0.333816316343713 0.999798828359795 "CG3589"
"FBgn0035068" 0 NA NA NA NA NA "CG12849"
"FBgn0035069" 0 NA NA NA NA NA "CG3611"
"FBgn0035070" 0 NA NA NA NA NA "CG3650"
"FBgn0035073" 733.375157468054 -0.314014947043321 0.309111353345881 -1.01586351858113 0.309694383376609 0.999798828359795 "CG16896"
